user_id,age,gender,hobby,budget,travel_style,destination_city,destination_country,activities,climate,rating
279,41,Male,Hiking,Low,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.7
280,41,Female,Foodie,Low,Business,Lyon,France,"Gourmet Dining, Cafes",Mild,4.6
281,49,Female,Art,High,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.9
282,40,Male,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.9
283,40,Male,History,Low,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.1
284,21,Female,Art,High,Group,Vienna,Austria,"Classical Art, Museums",Continental,4.5
285,43,Female,Wildlife,High,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.6
286,24,Female,Art,High,Group,New York,USA,"Museums, Street Art",Varied,4.3
287,34,Female,Photography,High,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,4
288,39,Female,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.4
289,53,Female,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.3
290,32,Male,Hiking,Medium,Business,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4
291,47,Male,Photography,Medium,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.8
292,29,Female,Foodie,Medium,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.4
293,20,Male,Art,Medium,Group,Vienna,Austria,"Classical Art, Museums",Continental,3.4
294,26,Female,Wildlife,High,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3
295,51,Male,History,Medium,Couple,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.6
296,36,Female,Art,Medium,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.6
297,53,Female,Beaches,Medium,Group,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.9
298,34,Male,Hiking,Low,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.7
299,44,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.3
300,26,Male,Hiking,Medium,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.9
301,36,Male,Wildlife,Medium,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.3
302,46,Male,Photography,Medium,Family,Paris,France,"Landmarks, Museums",Mild,3.8
303,20,Male,Hiking,Low,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.4
304,18,Non-binary,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.1
305,31,Female,Art,Medium,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.2
306,37,Female,Photography,Medium,Family,Paris,France,"Landmarks, Museums",Mild,3.8
307,38,Male,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,3.5
308,25,Male,Wildlife,High,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.6
309,31,Female,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.8
310,36,Male,Photography,Medium,Group,Istanbul,Turkey,"Architecture, Markets",Temperate,3.4
311,37,Female,Photography,High,Solo,Paris,France,"Landmarks, Museums",Mild,4
312,43,Non-binary,History,Low,Family,Beijing,China,"Great Wall, Palaces",Temperate,3.5
313,21,Non-binary,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,5
314,30,Male,Photography,High,Family,Paris,France,"Landmarks, Museums",Mild,3.7
315,32,Female,Beaches,Medium,Solo,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.1
316,22,Non-binary,Beaches,High,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4
317,52,Female,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.5
318,28,Female,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,4
319,46,Female,Hiking,Low,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
320,31,Female,Art,High,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.3
321,34,Non-binary,Photography,Medium,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,3.6
322,45,Male,Photography,Medium,Business,Kyoto,Japan,"Temples, Street Photography",Temperate,4.3
323,18,Female,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.1
324,42,Female,Art,Low,Family,Vienna,Austria,"Classical Art, Museums",Continental,3.9
325,43,Non-binary,Art,Low,Business,Vienna,Austria,"Classical Art, Museums",Continental,3.8
326,29,Female,Photography,Medium,Solo,Istanbul,Turkey,"Architecture, Markets",Temperate,3.7
327,27,Female,History,High,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.1
328,37,Female,Wildlife,Medium,Solo,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4
329,23,Male,Art,Medium,Couple,Vienna,Austria,"Classical Art, Museums",Continental,3.9
330,26,Female,Music Festivals,High,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,4.3
331,31,Female,Music Festivals,Medium,Couple,Austin,USA,"Live Music, Festivals",Warm,3
332,30,Male,Beaches,Medium,Group,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.5
333,29,Male,Photography,Medium,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.8
334,19,Female,Foodie,Medium,Business,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.6
335,38,Male,Foodie,Medium,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.6
336,30,Female,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.3
337,18,Male,Foodie,Low,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,4.1
338,42,Female,Foodie,Low,Group,Bangkok,Thailand,"Street Food, Markets",Tropical,4.3
339,25,Male,Foodie,Medium,Group,Bangkok,Thailand,"Street Food, Markets",Tropical,4.1
340,37,Male,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4
341,32,Female,Music Festivals,Low,Group,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4.2
342,43,Male,Art,High,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.7
343,25,Male,Music Festivals,Low,Couple,Austin,USA,"Live Music, Festivals",Warm,4
344,18,Male,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.4
345,39,Female,Wildlife,High,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.4
346,42,Male,Photography,Medium,Business,Kyoto,Japan,"Temples, Street Photography",Temperate,3.7
347,27,Female,Art,Medium,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4
348,37,Female,Photography,High,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
349,18,Male,Beaches,Medium,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.7
350,56,Female,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,3.4
351,25,Male,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4
352,49,Female,Wildlife,Medium,Solo,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.3
353,30,Male,Hiking,Low,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,2.9
354,32,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3
355,32,Male,Hiking,Low,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4
356,45,Female,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.7
357,27,Female,Wildlife,Low,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.9
358,34,Female,Beaches,High,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.5
359,21,Male,Hiking,High,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.1
360,44,Non-binary,Foodie,High,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.7
361,36,Female,Foodie,Low,Couple,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.7
362,26,Male,Beaches,Medium,Solo,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.8
363,40,Female,Photography,Medium,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,3.9
364,37,Female,Beaches,Medium,Solo,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.4
365,35,Male,Wildlife,Low,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.6
366,61,Male,Hiking,Low,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
367,43,Female,Hiking,Medium,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.6
368,25,Female,Foodie,Medium,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.5
369,18,Female,Art,Medium,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.7
370,25,Male,Music Festivals,Medium,Solo,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4.7
371,25,Male,Art,Medium,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.8
372,33,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
373,53,Male,History,Medium,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.8
374,33,Male,Beaches,Low,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.2
375,18,Non-binary,Hiking,Low,Business,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.8
376,37,Female,Hiking,High,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.5
377,19,Male,Wildlife,Medium,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.3
378,50,Female,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.1
379,22,Non-binary,Hiking,Medium,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.6
380,33,Female,Beaches,Medium,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.4
381,37,Female,Wildlife,Medium,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.4
382,34,Female,History,Low,Business,Cairo,Egypt,"Pyramids, Museums",Desert,3.7
383,37,Female,Wildlife,Low,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.9
384,28,Female,Photography,High,Solo,Paris,France,"Landmarks, Museums",Mild,4.4
385,34,Female,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.2
386,41,Male,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
387,46,Female,Beaches,Medium,Business,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.8
388,46,Female,Hiking,Low,Group,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.9
389,58,Non-binary,History,Low,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.1
390,44,Male,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,4.6
391,26,Non-binary,Art,Low,Business,Vienna,Austria,"Classical Art, Museums",Continental,3.7
392,29,Male,Foodie,Medium,Group,Bangkok,Thailand,"Street Food, Markets",Tropical,4.4
393,39,Female,Music Festivals,Medium,Family,Berlin,Germany,"Electronic Music, Nightlife",Temperate,3.7
394,27,Female,Art,Low,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.1
395,33,Male,History,High,Group,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.7
396,35,Male,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
397,33,Male,Art,Medium,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4
398,43,Non-binary,Hiking,Medium,Group,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.7
399,19,Female,Hiking,High,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.9
400,26,Female,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,4.2
401,28,Female,Beaches,Low,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.1
402,37,Female,Art,Low,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.7
403,18,Male,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4
404,28,Male,Music Festivals,Medium,Solo,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,4
405,26,Male,Art,Medium,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.6
406,45,Female,Art,Medium,Group,Vienna,Austria,"Classical Art, Museums",Continental,3.7
407,34,Male,History,Medium,Family,Athens,Greece,"Historical Sites, Cultural Tours",Warm,5
408,40,Female,Photography,High,Family,Paris,France,"Landmarks, Museums",Mild,3.6
409,24,Male,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.5
410,39,Female,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,3.9
411,20,Male,Hiking,Medium,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.3
412,31,Female,Art,Medium,Group,Vienna,Austria,"Classical Art, Museums",Continental,4.2
413,44,Male,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.8
414,45,Male,Music Festivals,Medium,Solo,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.3
415,26,Male,Art,Low,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.3
416,19,Male,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.4
417,42,Female,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,2.8
418,55,Male,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.1
419,32,Male,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.1
420,18,Male,Art,Low,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.1
421,41,Female,Foodie,Medium,Couple,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.3
422,27,Female,Photography,Medium,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,3.6
423,40,Male,Photography,Medium,Solo,Paris,France,"Landmarks, Museums",Mild,4
424,38,Female,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
425,22,Female,Art,Low,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.8
426,32,Female,Wildlife,Medium,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.1
427,24,Non-binary,Photography,Medium,Solo,Istanbul,Turkey,"Architecture, Markets",Temperate,3.9
428,29,Male,Beaches,High,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.1
429,29,Male,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4
430,39,Male,Photography,High,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,4.2
431,35,Male,Wildlife,Medium,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.2
432,36,Male,Photography,Medium,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,4
433,35,Non-binary,Wildlife,Medium,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.3
434,25,Female,Beaches,Medium,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.4
435,34,Male,Beaches,Low,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.8
436,41,Male,Wildlife,Medium,Group,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.4
437,33,Male,Music Festivals,Medium,Family,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.6
438,27,Non-binary,Photography,High,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.2
439,21,Female,Art,High,Business,Vienna,Austria,"Classical Art, Museums",Continental,3.2
440,46,Male,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.7
441,27,Non-binary,Foodie,Low,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,3.7
442,37,Male,Hiking,High,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
443,40,Female,History,Low,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,5
444,49,Female,Art,Medium,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.8
445,29,Female,Beaches,Low,Solo,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.5
446,35,Male,Photography,High,Group,Paris,France,"Landmarks, Museums",Mild,4.4
447,45,Female,Hiking,Low,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.4
448,29,Male,Beaches,Low,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.2
449,41,Male,Photography,High,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,2.7
450,24,Male,Hiking,Medium,Business,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
451,47,Female,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.4
452,43,Male,Hiking,Medium,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.3
453,49,Female,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,3.1
454,39,Female,Music Festivals,High,Solo,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.7
455,19,Female,Hiking,Medium,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.4
456,18,Non-binary,Beaches,High,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.1
457,43,Female,Music Festivals,Medium,Group,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,4
458,29,Male,Hiking,Medium,Business,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.3
459,45,Female,Art,High,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.5
460,39,Female,History,Medium,Solo,Beijing,China,"Great Wall, Palaces",Temperate,3.7
461,34,Male,Art,Medium,Group,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.2
462,53,Female,Beaches,Low,Group,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4
463,25,Female,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.9
464,38,Female,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.4
465,35,Male,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.7
466,47,Male,Foodie,Low,Family,Lyon,France,"Gourmet Dining, Cafes",Mild,3.6
467,53,Male,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.7
468,48,Female,Wildlife,Low,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.6
469,32,Male,Art,Medium,Business,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.7
470,21,Non-binary,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4
471,28,Male,Music Festivals,Medium,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,4.9
472,18,Male,Hiking,Medium,Business,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
473,34,Male,Foodie,Medium,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.1
474,46,Female,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,4.5
475,32,Female,Beaches,Medium,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.1
476,35,Male,History,Medium,Business,Cairo,Egypt,"Pyramids, Museums",Desert,3.9
477,31,Female,History,High,Solo,Cairo,Egypt,"Pyramids, Museums",Desert,4.2
478,26,Female,Photography,High,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.9
479,51,Male,Hiking,Medium,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.8
480,43,Male,Foodie,Low,Group,Osaka,Japan,"Street Food, Nightlife",Temperate,3.5
481,28,Male,Music Festivals,Low,Couple,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.6
482,51,Male,Music Festivals,High,Group,Austin,USA,"Live Music, Festivals",Warm,4.5
483,20,Female,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,4.1
484,33,Non-binary,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.7
485,43,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
486,43,Male,Foodie,Medium,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,3.5
487,30,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.1
488,42,Male,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4
489,28,Male,Foodie,Low,Solo,Bangkok,Thailand,"Street Food, Markets",Tropical,3.8
490,36,Female,Foodie,Low,Couple,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.1
491,35,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.2
492,28,Non-binary,Art,High,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.5
493,42,Female,History,Low,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4
494,20,Female,Beaches,Medium,Group,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4
495,31,Female,Art,Low,Family,Vienna,Austria,"Classical Art, Museums",Continental,4.8
496,24,Male,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.4
497,36,Male,Music Festivals,Low,Solo,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4.9
498,32,Male,Hiking,Low,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.2
499,20,Male,Beaches,Medium,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.3
500,36,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.2
501,45,Male,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.5
502,40,Male,Art,Medium,Solo,New York,USA,"Museums, Street Art",Varied,5
503,39,Male,Hiking,Medium,Group,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.6
504,18,Male,Hiking,Medium,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.1
505,55,Female,Beaches,Low,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.5
